CID,superclass,predicted_class
10839056,Lipids and lipid-like molecules,-1
101960881,Phenylpropanoids and polyketides,0
88041178,Phenylpropanoids and polyketides,0
21212350,Phenylpropanoids and polyketides,0
3921578,Phenylpropanoids and polyketides,-1
7873985,Phenylpropanoids and polyketides,0
678344,Lipids and lipid-like molecules,0
1844161,Organic oxygen compounds,-1
107880255,Lipids and lipid-like molecules,-1
107543033,Organic nitrogen compounds,0
81549178,Organic oxygen compounds,0
131820794,Lipids and lipid-like molecules,0
53480779,Lipids and lipid-like molecules,0
131820248,Lipids and lipid-like molecules,0
53478865,Lipids and lipid-like molecules,0
131761949,Lipids and lipid-like molecules,0
131762074,Lipids and lipid-like molecules,0
56940077,Lipids and lipid-like molecules,0
131760653,Lipids and lipid-like molecules,0
134752929,Lipids and lipid-like molecules,0
52922939,Lipids and lipid-like molecules,0
131763182,Lipids and lipid-like molecules,0
131760442,Lipids and lipid-like molecules,0
131764894,Lipids and lipid-like molecules,0
9545427,Lipids and lipid-like molecules,0
131759900,Lipids and lipid-like molecules,0
56939401,Lipids and lipid-like molecules,0
56937287,Lipids and lipid-like molecules,0
134777248,Lipids and lipid-like molecules,0
131820764,Lipids and lipid-like molecules,0
131762055,Lipids and lipid-like molecules,0
56939893,Lipids and lipid-like molecules,0
53480916,Lipids and lipid-like molecules,0
131763115,Lipids and lipid-like molecules,0
131756104,Lipids and lipid-like molecules,0
131750598,Lipids and lipid-like molecules,0
11136645,Organic oxygen compounds,-1
53968799,Organic oxygen compounds,0
90816211,Organic oxygen compounds,0
89312306,Organic oxygen compounds,0
11400361,Lipids and lipid-like molecules,-1
78944192,Organic nitrogen compounds,0
62575303,Organic nitrogen compounds,-1
106435245,Organic nitrogen compounds,0
105500686,Organic nitrogen compounds,-1
109722253,Organic nitrogen compounds,-1
65268167,Organic nitrogen compounds,-1
63014990,Organic nitrogen compounds,-1
64083433,Organic nitrogen compounds,-1
2925267,Organic oxygen compounds,-1
136717364,"Nucleosides, nucleotides, and analogues",-1
89747295,Organic oxygen compounds,0
101555714,Lipids and lipid-like molecules,-1
58887633,Phenylpropanoids and polyketides,-1
108803163,Phenylpropanoids and polyketides,24
25079591,Phenylpropanoids and polyketides,14
103935757,Organic nitrogen compounds,0
10641540,Lipids and lipid-like molecules,0
40643828,Phenylpropanoids and polyketides,0
5237051,Phenylpropanoids and polyketides,0
70045860,Organic oxygen compounds,0
22476432,Lipids and lipid-like molecules,-1
23814037,Phenylpropanoids and polyketides,14
60524662,Phenylpropanoids and polyketides,0
4662348,Phenylpropanoids and polyketides,0
3257125,Phenylpropanoids and polyketides,0
3439583,Phenylpropanoids and polyketides,-1
18883893,Phenylpropanoids and polyketides,0
6092824,Phenylpropanoids and polyketides,0
59720289,Phenylpropanoids and polyketides,0
56431358,Phenylpropanoids and polyketides,0
2062954,Phenylpropanoids and polyketides,0
5999543,Phenylpropanoids and polyketides,0
2399027,Phenylpropanoids and polyketides,0
17279200,Phenylpropanoids and polyketides,0
24769613,Phenylpropanoids and polyketides,0
19125837,Phenylpropanoids and polyketides,0
55440011,Phenylpropanoids and polyketides,0
44407921,Lipids and lipid-like molecules,0
102280109,Lipids and lipid-like molecules,-1
132582277,Lipids and lipid-like molecules,0
44584178,Lipids and lipid-like molecules,0
25184609,Organic nitrogen compounds,-1
58932205,Lipids and lipid-like molecules,29
59899213,Lipids and lipid-like molecules,0
18724507,"Lignans, neolignans and related compounds",0
59237779,Lipids and lipid-like molecules,0
101209580,Lipids and lipid-like molecules,-1
89562326,Organic oxygen compounds,0
88672274,Lipids and lipid-like molecules,0
87228803,Organic oxygen compounds,-1
80864553,Organic oxygen compounds,0
16033753,Organic oxygen compounds,-1
58445048,Phenylpropanoids and polyketides,0
1274150,"Lignans, neolignans and related compounds",-1
7122257,"Lignans, neolignans and related compounds",-1
3104461,Phenylpropanoids and polyketides,-1
2912553,Organic oxygen compounds,0
23946412,Phenylpropanoids and polyketides,0
3037209,Organic oxygen compounds,0
44289871,"Nucleosides, nucleotides, and analogues",-1
44432165,Organic oxygen compounds,0
23590241,"Lignans, neolignans and related compounds",-1
58175529,"Lignans, neolignans and related compounds",0
23568245,"Lignans, neolignans and related compounds",-1
59195721,"Lignans, neolignans and related compounds",0
58323170,"Lignans, neolignans and related compounds",-1
59642697,"Lignans, neolignans and related compounds",0
59294918,"Lignans, neolignans and related compounds",-1
59642728,"Lignans, neolignans and related compounds",-1
17464354,Organic oxygen compounds,-1
78789274,Organic nitrogen compounds,-1
58835630,Phenylpropanoids and polyketides,0
101273774,Lipids and lipid-like molecules,-1
87972950,Lipids and lipid-like molecules,0
71257516,Organic oxygen compounds,-1
58670908,Organosulfur compounds,20
91122459,Organic oxygen compounds,-1
4141568,Phenylpropanoids and polyketides,-1
44155064,Lipids and lipid-like molecules,-1
10396095,Organic Polymers,0
88464575,Organic oxygen compounds,-1
94047463,Organic oxygen compounds,0
3306142,Organic oxygen compounds,-1
88405264,Organic nitrogen compounds,-1
90791575,Phenylpropanoids and polyketides,0
3708519,Phenylpropanoids and polyketides,0
24031034,Phenylpropanoids and polyketides,0
90170017,Organic oxygen compounds,0
16107956,"Lignans, neolignans and related compounds",0
131823079,Lipids and lipid-like molecules,0
131815146,Lipids and lipid-like molecules,0
52924885,Lipids and lipid-like molecules,0
131812118,Lipids and lipid-like molecules,0
11040074,Lipids and lipid-like molecules,0
131804052,Lipids and lipid-like molecules,0
70680370,Lipids and lipid-like molecules,0
131773261,Lipids and lipid-like molecules,0
133001896,Lipids and lipid-like molecules,-1
10350781,Organic oxygen compounds,0
131812998,Lipids and lipid-like molecules,0
131771640,Lipids and lipid-like molecules,0
131770601,Lipids and lipid-like molecules,0
2770498,Lipids and lipid-like molecules,0
131811999,Lipids and lipid-like molecules,0
131805323,Lipids and lipid-like molecules,0
134738672,Lipids and lipid-like molecules,0
131814897,Lipids and lipid-like molecules,0
131778220,Lipids and lipid-like molecules,0
131772362,Lipids and lipid-like molecules,0
131807051,Lipids and lipid-like molecules,0
131816546,Lipids and lipid-like molecules,0
131776237,Lipids and lipid-like molecules,0
58554980,Organic oxygen compounds,0
90148659,Alkaloids and derivatives,-1
57723551,Lipids and lipid-like molecules,29
5236641,Lipids and lipid-like molecules,-1
11972939,Lipids and lipid-like molecules,-1
59841692,Lipids and lipid-like molecules,0
6716044,Lipids and lipid-like molecules,48
6613741,Lipids and lipid-like molecules,0
4112792,Lipids and lipid-like molecules,0
4197686,Lipids and lipid-like molecules,0
107442159,Organic nitrogen compounds,0
101549175,Organosulfur compounds,-1
101481030,Organosulfur compounds,-1
44310991,Lipids and lipid-like molecules,18
134771520,Lipids and lipid-like molecules,-1
11828387,Lipids and lipid-like molecules,-1
12133152,Lipids and lipid-like molecules,18
44379692,Lipids and lipid-like molecules,18
44461508,Lipids and lipid-like molecules,18
101423368,Organic oxygen compounds,-1
90381043,"Nucleosides, nucleotides, and analogues",-1
3674471,Lipids and lipid-like molecules,-1
59765771,Organic oxygen compounds,-1
44341099,"Nucleosides, nucleotides, and analogues",25
40804453,Phenylpropanoids and polyketides,-1
7037619,Lipids and lipid-like molecules,0
87231473,Organic oxygen compounds,-1
104575748,Lipids and lipid-like molecules,0
591961,Organic nitrogen compounds,-1
108796293,Organic oxygen compounds,0
87987016,Phenylpropanoids and polyketides,-1
106353939,Organic nitrogen compounds,0
80695805,Organic nitrogen compounds,-1
105427621,Organohalogen compounds,0
80695878,Organic nitrogen compounds,0
81105390,Organic nitrogen compounds,-1
97178663,Organic nitrogen compounds,0
44501979,Phenylpropanoids and polyketides,16
44619306,Phenylpropanoids and polyketides,16
44503683,Phenylpropanoids and polyketides,5
54616297,Phenylpropanoids and polyketides,16
44616780,Phenylpropanoids and polyketides,5
90092402,Organic oxygen compounds,40
44487528,Phenylpropanoids and polyketides,16
44619576,Phenylpropanoids and polyketides,5
44488756,Phenylpropanoids and polyketides,16
44497729,Phenylpropanoids and polyketides,5
91550691,Phenylpropanoids and polyketides,-1
102216697,Phenylpropanoids and polyketides,0
101153376,Phenylpropanoids and polyketides,0
16103131,Organic oxygen compounds,0
11721966,Lipids and lipid-like molecules,0
71057790,Organic oxygen compounds,0
90885908,Organic oxygen compounds,0
73947634,Phenylpropanoids and polyketides,0
88620533,Phenylpropanoids and polyketides,0
57282085,Phenylpropanoids and polyketides,0
58460717,Organic oxygen compounds,0
19929473,Lipids and lipid-like molecules,-1
71133366,Lipids and lipid-like molecules,0
87323625,Organophosphorus compounds,-1
21716020,Organophosphorus compounds,-1
11986560,Organophosphorus compounds,-1
14322919,Organophosphorus compounds,-1
11083088,Lipids and lipid-like molecules,-1
58918265,Organophosphorus compounds,-1
87285013,Organic oxygen compounds,-1
46278416,Organic nitrogen compounds,-1
55327761,Lipids and lipid-like molecules,-1
60680224,Organic oxygen compounds,0
80945141,Organic nitrogen compounds,-1
4991395,Phenylpropanoids and polyketides,1
6652503,Phenylpropanoids and polyketides,1
6652513,Phenylpropanoids and polyketides,1
4092090,Phenylpropanoids and polyketides,1
4547597,Phenylpropanoids and polyketides,15
6661032,Phenylpropanoids and polyketides,15
6652151,Phenylpropanoids and polyketides,1
6651269,Phenylpropanoids and polyketides,1
11752838,Phenylpropanoids and polyketides,0
90226672,Phenylpropanoids and polyketides,0
20307634,Organic oxygen compounds,0
90357520,Organic oxygen compounds,0
70810690,"Nucleosides, nucleotides, and analogues",-1
89419190,Organohalogen compounds,0
88051979,Lipids and lipid-like molecules,0
22404665,Organohalogen compounds,0
22878680,Organic oxygen compounds,-1
57874653,Organic oxygen compounds,0
101357428,Lipids and lipid-like molecules,0
6655091,Phenylpropanoids and polyketides,1
4676694,Phenylpropanoids and polyketides,1
5216188,Phenylpropanoids and polyketides,1
4078154,Phenylpropanoids and polyketides,1
4195543,Phenylpropanoids and polyketides,1
4296529,Phenylpropanoids and polyketides,1
6649967,Phenylpropanoids and polyketides,1
4131927,Phenylpropanoids and polyketides,1
6654420,Phenylpropanoids and polyketides,1
6650870,Phenylpropanoids and polyketides,1
4281097,Phenylpropanoids and polyketides,1
9951073,Lipids and lipid-like molecules,-1
52931366,Lipids and lipid-like molecules,0
66773323,Organic oxygen compounds,-1
3081161,Lipids and lipid-like molecules,0
44290840,Lipids and lipid-like molecules,-1
135975611,"Nucleosides, nucleotides, and analogues",36
136606612,"Nucleosides, nucleotides, and analogues",36
135564529,"Nucleosides, nucleotides, and analogues",-1
39114542,Phenylpropanoids and polyketides,-1
19577965,Phenylpropanoids and polyketides,0
99990791,Phenylpropanoids and polyketides,-1
89958723,Phenylpropanoids and polyketides,0
4835896,Phenylpropanoids and polyketides,-1
49765901,Phenylpropanoids and polyketides,-1
90389113,Phenylpropanoids and polyketides,-1
58596342,Phenylpropanoids and polyketides,-1
89596702,Phenylpropanoids and polyketides,-1
89194012,Phenylpropanoids and polyketides,-1
89712065,Organic nitrogen compounds,0
70904527,Organic nitrogen compounds,0
57536015,Organic nitrogen compounds,0
90128170,"Lignans, neolignans and related compounds",0
101739412,Hydrocarbons,-1
89369463,Organic oxygen compounds,-1
90363440,Organic oxygen compounds,-1
15782728,Hydrocarbons,-1
14898021,Hydrocarbons,-1
89374629,Phenylpropanoids and polyketides,-1
107765620,Organosulfur compounds,32
80426612,Organosulfur compounds,-1
62578426,Organosulfur compounds,0
20494696,Lipids and lipid-like molecules,0
18377797,Lipids and lipid-like molecules,0
57530591,Organic nitrogen compounds,0
6815055,Organic nitrogen compounds,-1
87370203,Organic oxygen compounds,-1
90741687,Lipids and lipid-like molecules,0
88749180,Organic nitrogen compounds,-1
58921803,Organic nitrogen compounds,0
57088855,Organic nitrogen compounds,35
44182673,"Nucleosides, nucleotides, and analogues",-1
20598680,"Nucleosides, nucleotides, and analogues",-1
18398689,Phenylpropanoids and polyketides,0
104624693,Organic nitrogen compounds,-1
108348658,Organosulfur compounds,-1
91254835,Phenylpropanoids and polyketides,0
89091516,Alkaloids and derivatives,-1
67376284,Phenylpropanoids and polyketides,0
4498681,Phenylpropanoids and polyketides,0
11802716,Lipids and lipid-like molecules,0
24778722,Lipids and lipid-like molecules,0
134778388,Lipids and lipid-like molecules,0
131820109,Lipids and lipid-like molecules,0
53481883,Lipids and lipid-like molecules,0
56936996,Lipids and lipid-like molecules,0
69055222,Organic nitrogen compounds,-1
95370466,Organic oxygen compounds,0
21712546,Phenylpropanoids and polyketides,0
106304319,Organic nitrogen compounds,-1
107403038,"Organic 1,3-dipolar compounds",-1
105810996,Organic nitrogen compounds,-1
89226111,Organic oxygen compounds,0
101422258,"Nucleosides, nucleotides, and analogues",0
89087299,"Nucleosides, nucleotides, and analogues",0
135976427,"Nucleosides, nucleotides, and analogues",0
50942367,"Nucleosides, nucleotides, and analogues",0
135533336,"Nucleosides, nucleotides, and analogues",-1
66942531,Phenylpropanoids and polyketides,0
58957850,"Nucleosides, nucleotides, and analogues",-1
70639380,Organic oxygen compounds,-1
72366197,Phenylpropanoids and polyketides,-1
88766228,Organic oxygen compounds,-1
18899264,Phenylpropanoids and polyketides,0
23926757,Phenylpropanoids and polyketides,2
23898578,Phenylpropanoids and polyketides,2
24174401,Phenylpropanoids and polyketides,2
421942,Phenylpropanoids and polyketides,0
57393239,Alkaloids and derivatives,-1
25087792,Phenylpropanoids and polyketides,-1
10843348,Alkaloids and derivatives,-1
429761,Phenylpropanoids and polyketides,0
88792134,Phenylpropanoids and polyketides,0
93473760,Phenylpropanoids and polyketides,0
101860321,Organic oxygen compounds,-1
101263439,Organic oxygen compounds,0
11115626,Organic oxygen compounds,0
102327471,Organic oxygen compounds,0
11844851,Lipids and lipid-like molecules,0
87290398,Organic oxygen compounds,0
101479257,Organic oxygen compounds,0
11768120,Organic oxygen compounds,0
89424465,Lipids and lipid-like molecules,0
122181229,Organic oxygen compounds,0
10652409,Organic oxygen compounds,0
9936098,Organic oxygen compounds,0
89052590,Organic oxygen compounds,0
87399005,Lipids and lipid-like molecules,-1
10213458,Organic oxygen compounds,-1
91406927,Lipids and lipid-like molecules,0
46830349,Lipids and lipid-like molecules,0
24879012,Organic oxygen compounds,0
21135562,Organic oxygen compounds,0
5475336,Phenylpropanoids and polyketides,0
855011,Phenylpropanoids and polyketides,0
53665087,Organic nitrogen compounds,0
21387966,Lipids and lipid-like molecules,0
19380007,Lipids and lipid-like molecules,0
66408137,Organic oxygen compounds,-1
