CID,superclass,predicted_class
92594666,Benzenoids,-1
89479822,Benzenoids,-1
91078629,Benzenoids,-1
93008237,Benzenoids,-1
69569522,Benzenoids,-1
106626978,Benzenoids,-1
109545894,Benzenoids,-1
57263169,Benzenoids,-1
25296814,Benzenoids,-1
56216012,Benzenoids,-1
99992261,Benzenoids,-1
90054403,Benzenoids,-1
107021379,Benzenoids,-1
37323531,Benzenoids,-1
28693676,Benzenoids,-1
25708486,Benzenoids,-1
33251412,Benzenoids,-1
2605393,Benzenoids,-1
11206863,Benzenoids,-1
63517913,Benzenoids,-1
103774906,Benzenoids,-1
8037834,Benzenoids,-1
113760694,Benzenoids,-1
79349134,Benzenoids,-1
58044388,Benzenoids,-1
58598110,Benzenoids,-1
90155614,Benzenoids,-1
57412492,Benzenoids,-1
69725642,Benzenoids,-1
3118187,Benzenoids,-1
72182807,Benzenoids,-1
118706916,Benzenoids,-1
12223703,Benzenoids,-1
17757406,Benzenoids,-1
102025194,Benzenoids,-1
83160032,Benzenoids,-1
64556586,Benzenoids,-1
9190109,Benzenoids,-1
66695000,Benzenoids,-1
58714224,Benzenoids,-1
24968848,Benzenoids,-1
49891448,Benzenoids,-1
27339998,Benzenoids,-1
72164178,Benzenoids,-1
58206322,Benzenoids,-1
70556945,Benzenoids,-1
18518538,Benzenoids,-1
21084470,Benzenoids,-1
57511824,Benzenoids,-1
67048837,Benzenoids,-1
100501272,Benzenoids,-1
100670083,Benzenoids,-1
100445826,Benzenoids,30
87752340,Benzenoids,-1
248053,Benzenoids,-1
10078765,Benzenoids,-1
58981644,Benzenoids,-1
98538493,Benzenoids,-1
53722996,Benzenoids,-1
50553929,Benzenoids,-1
50557115,Benzenoids,-1
50356578,Benzenoids,-1
50368724,Benzenoids,-1
50159942,Benzenoids,-1
50338888,Benzenoids,-1
50358295,Benzenoids,-1
50598701,Benzenoids,-1
50550848,Benzenoids,-1
50683955,Benzenoids,-1
50174015,Benzenoids,-1
81118488,Benzenoids,-1
28014013,Benzenoids,-1
44039245,Benzenoids,-1
8630050,Benzenoids,-1
57700702,Benzenoids,-1
110937356,Benzenoids,-1
24901231,Benzenoids,-1
83960608,Benzenoids,-1
127038627,Benzenoids,-1
79135867,Benzenoids,-1
10698401,Benzenoids,-1
112513139,Benzenoids,-1
64498810,Benzenoids,-1
107187831,Benzenoids,-1
59566260,Benzenoids,-1
59629467,Benzenoids,3
50643576,Benzenoids,-1
50291627,Benzenoids,-1
50407847,Benzenoids,-1
50049128,Benzenoids,-1
50296584,Benzenoids,-1
50288989,Benzenoids,-1
44480531,Benzenoids,-1
69197319,Benzenoids,-1
4482668,Benzenoids,-1
5030200,Benzenoids,-1
9606506,Benzenoids,-1
24769262,Benzenoids,-1
18668349,Benzenoids,-1
42839339,Benzenoids,-1
61576431,Benzenoids,-1
6670928,Benzenoids,-1
19809072,Benzenoids,-1
23545210,Benzenoids,-1
87931440,Benzenoids,-1
87423220,Benzenoids,-1
64110859,Benzenoids,-1
87694443,Benzenoids,-1
69656141,Benzenoids,-1
101090434,Benzenoids,-1
7920189,Benzenoids,-1
11520410,Benzenoids,-1
33723528,Benzenoids,-1
82023701,Benzenoids,-1
65431082,Benzenoids,-1
2635556,Benzenoids,-1
20412405,Benzenoids,-1
76675863,Benzenoids,-1
58566040,Benzenoids,-1
69705182,Benzenoids,-1
102008732,Benzenoids,-1
6695248,Benzenoids,-1
59010462,Benzenoids,-1
56855132,Benzenoids,-1
98185242,Benzenoids,-1
56833698,Benzenoids,-1
96471511,Benzenoids,-1
55014265,Benzenoids,-1
13299354,Benzenoids,-1
18902235,Benzenoids,-1
23239241,Benzenoids,-1
46370631,Benzenoids,-1
107657574,Benzenoids,-1
55231921,Benzenoids,-1
102016384,Benzenoids,-1
102204815,Benzenoids,-1
23420787,Benzenoids,-1
101729146,Benzenoids,-1
23110734,Benzenoids,-1
57763053,Benzenoids,-1
97972571,Benzenoids,-1
67074546,Benzenoids,-1
69665545,Benzenoids,-1
65319807,Benzenoids,-1
40146701,Benzenoids,-1
58967346,Benzenoids,-1
20930236,Benzenoids,-1
70142882,Benzenoids,-1
42771823,Benzenoids,-1
56948582,Benzenoids,-1
102346549,Benzenoids,-1
90587946,Benzenoids,-1
43059168,Benzenoids,-1
100591833,Benzenoids,-1
59951907,Benzenoids,-1
87191753,Benzenoids,-1
59874921,Benzenoids,-1
19974006,Benzenoids,-1
23961552,Benzenoids,-1
44489183,Benzenoids,-1
44483392,Benzenoids,-1
86578160,Benzenoids,-1
77647011,Benzenoids,-1
71075139,Benzenoids,-1
88539885,Benzenoids,-1
51356846,Benzenoids,-1
89621901,Benzenoids,-1
87787477,Benzenoids,-1
58263736,Benzenoids,-1
69555209,Benzenoids,-1
70510184,Benzenoids,-1
12788201,Benzenoids,-1
57677572,Benzenoids,-1
25204382,Benzenoids,-1
99961051,Benzenoids,-1
56154054,Benzenoids,-1
35726601,Benzenoids,-1
56077236,Benzenoids,-1
58372730,Benzenoids,-1
22428473,Benzenoids,-1
19277590,Benzenoids,-1
19574589,Benzenoids,-1
87579034,Benzenoids,-1
59576737,Benzenoids,-1
109360918,Benzenoids,-1
4393524,Benzenoids,-1
6666281,Benzenoids,-1
39884046,Benzenoids,-1
109112576,Benzenoids,-1
56275403,Benzenoids,-1
40811457,Benzenoids,-1
56079616,Benzenoids,-1
108795222,Benzenoids,-1
50804423,Benzenoids,-1
99660501,Benzenoids,-1
135770854,Benzenoids,-1
8103590,Benzenoids,-1
93143500,Benzenoids,-1
55591070,Benzenoids,-1
109104634,Benzenoids,-1
764542,Benzenoids,-1
89631416,Benzenoids,3
19643861,Benzenoids,-1
40990205,Benzenoids,-1
71006700,Benzenoids,-1
2950731,Benzenoids,-1
6457367,Benzenoids,-1
21971877,Benzenoids,-1
9059269,Benzenoids,-1
70585252,Benzenoids,-1
46925758,Benzenoids,-1
101075490,Benzenoids,-1
9650412,Benzenoids,-1
5403546,Benzenoids,-1
9610733,Benzenoids,-1
3365288,Benzenoids,-1
3829043,Benzenoids,-1
17201101,Benzenoids,-1
19294685,Benzenoids,-1
112654336,Benzenoids,-1
4445924,Benzenoids,-1
6168710,Benzenoids,-1
63365159,Benzenoids,-1
90446341,Benzenoids,-1
9301929,Benzenoids,-1
51135454,Benzenoids,-1
56231086,Benzenoids,-1
46005525,Benzenoids,-1
69953795,Benzenoids,-1
52532821,Benzenoids,-1
10230401,Benzenoids,-1
89218515,Benzenoids,-1
82877560,Benzenoids,-1
84973151,Benzenoids,-1
59778646,Benzenoids,-1
66692939,Benzenoids,-1
18201863,Benzenoids,-1
25139881,Benzenoids,-1
90638971,Benzenoids,-1
88129291,Benzenoids,-1
91711085,Benzenoids,-1
56761152,Benzenoids,-1
9954554,Benzenoids,-1
7884071,Benzenoids,-1
105469214,Benzenoids,-1
70421706,Benzenoids,-1
82833541,Benzenoids,-1
113591423,Benzenoids,-1
100355588,Benzenoids,-1
100491657,Benzenoids,-1
100301583,Benzenoids,-1
114386187,Benzenoids,-1
59020974,Benzenoids,-1
50356312,Benzenoids,-1
50343720,Benzenoids,-1
91881661,Benzenoids,-1
60675580,Benzenoids,-1
69488098,Benzenoids,-1
26918810,Benzenoids,-1
101035221,Benzenoids,-1
93982520,Benzenoids,-1
21822939,Benzenoids,-1
90734885,Benzenoids,-1
22534918,Benzenoids,-1
17131630,Benzenoids,-1
4952161,Benzenoids,-1
19441102,Benzenoids,-1
24080611,Benzenoids,-1
46543726,Benzenoids,-1
71870880,Benzenoids,-1
46371013,Benzenoids,-1
100493927,Benzenoids,-1
43010214,Benzenoids,-1
6734908,Benzenoids,-1
16302734,Benzenoids,-1
1744671,Benzenoids,-1
22193434,Benzenoids,-1
100458117,Benzenoids,-1
69119389,Benzenoids,-1
23808277,Benzenoids,-1
16113492,Benzenoids,-1
59813285,Benzenoids,-1
89584284,Benzenoids,-1
90397359,Benzenoids,-1
24014537,Benzenoids,-1
71652321,Benzenoids,-1
63429648,Benzenoids,-1
17176877,Benzenoids,-1
57804302,Benzenoids,-1
101291870,Benzenoids,-1
62116870,Benzenoids,-1
65314707,Benzenoids,-1
6045726,Benzenoids,-1
60580528,Benzenoids,-1
24472204,Benzenoids,-1
10100930,Benzenoids,-1
6371378,Benzenoids,-1
59681390,Benzenoids,-1
50124208,Benzenoids,-1
24362810,Benzenoids,-1
53772975,Benzenoids,-1
20752269,Benzenoids,-1
17859077,Benzenoids,-1
24016133,Benzenoids,-1
3202895,Benzenoids,-1
56115385,Benzenoids,-1
58483218,Benzenoids,-1
3686879,Benzenoids,-1
2415704,Benzenoids,-1
91074912,Benzenoids,-1
21367706,Benzenoids,-1
89266721,Benzenoids,-1
52934597,Benzenoids,-1
592986,Benzenoids,-1
70633709,Benzenoids,-1
44627524,Benzenoids,-1
1919845,Benzenoids,-1
58956190,Benzenoids,-1
58807031,Benzenoids,-1
50282321,Benzenoids,29
50282681,Benzenoids,27
50441956,Benzenoids,27
50241811,Benzenoids,27
50256006,Benzenoids,27
71243634,Benzenoids,-1
44181097,Benzenoids,-1
46505976,Benzenoids,-1
29558506,Benzenoids,-1
107623857,Benzenoids,-1
62697698,Benzenoids,-1
118014493,Benzenoids,-1
21709758,Benzenoids,-1
13589519,Benzenoids,-1
7532457,Benzenoids,-1
102140081,Benzenoids,-1
11567911,Benzenoids,-1
44555944,Benzenoids,-1
50077290,Benzenoids,29
50118422,Benzenoids,-1
50551012,Benzenoids,29
50472322,Benzenoids,-1
108754554,Benzenoids,-1
98079387,Benzenoids,-1
5801946,Benzenoids,-1
89833105,Benzenoids,-1
89004708,Benzenoids,-1
46500951,Benzenoids,-1
88117105,Benzenoids,-1
50690752,Benzenoids,-1
50529892,Benzenoids,-1
50367824,Benzenoids,-1
50173567,Benzenoids,-1
1557983,Benzenoids,-1
52103412,Benzenoids,-1
508093,Benzenoids,-1
7741113,Benzenoids,-1
25596389,Benzenoids,-1
6876660,Benzenoids,-1
94819641,Benzenoids,-1
67374166,Benzenoids,-1
20278461,Benzenoids,-1
21730558,Benzenoids,-1
10075335,Benzenoids,-1
101524997,Benzenoids,-1
101755415,Benzenoids,-1
102195132,Benzenoids,-1
22353725,Benzenoids,-1
43420474,Benzenoids,-1
103192991,Benzenoids,-1
17609513,Benzenoids,-1
108476039,Benzenoids,-1
41177541,Benzenoids,-1
98180743,Benzenoids,-1
14562160,Benzenoids,-1
46896308,Benzenoids,-1
5417075,Benzenoids,-1
89429895,Benzenoids,-1
100505827,Benzenoids,-1
89278083,Benzenoids,-1
4163449,Benzenoids,-1
45138958,Benzenoids,-1
58800484,Benzenoids,-1
8780863,Benzenoids,-1
2443241,Benzenoids,-1
10966856,Benzenoids,-1
59032215,Benzenoids,-1
42664246,Benzenoids,-1
10304451,Benzenoids,-1
57487407,Benzenoids,-1
70692206,Benzenoids,-1
67022031,Benzenoids,-1
57547698,Benzenoids,-1
104094994,Benzenoids,-1
46409541,Benzenoids,-1
46069946,Benzenoids,-1
92215781,Benzenoids,-1
3333123,Benzenoids,-1
25025264,Benzenoids,-1
50665744,Benzenoids,-1
50208672,Benzenoids,-1
2723567,Benzenoids,-1
1332482,Benzenoids,-1
108840540,Benzenoids,-1
10279563,Benzenoids,-1
57586693,Benzenoids,-1
58608476,Benzenoids,-1
57546969,Benzenoids,-1
50970612,Benzenoids,-1
25525817,Benzenoids,-1
72223317,Benzenoids,-1
101554974,Benzenoids,-1
16320132,Benzenoids,-1
28412767,Benzenoids,-1
43303321,Benzenoids,-1
66103565,Benzenoids,-1
67199250,Benzenoids,-1
101065390,Benzenoids,-1
66552137,Benzenoids,-1
23147580,Benzenoids,-1
86617407,Benzenoids,-1
10983362,Benzenoids,-1
4289430,Benzenoids,-1
13061515,Benzenoids,-1
55279544,Benzenoids,-1
22118258,Benzenoids,-1
106002192,Benzenoids,-1
95026923,Benzenoids,-1
45837655,Benzenoids,-1
55212346,Benzenoids,-1
89865402,Benzenoids,-1
91143446,Benzenoids,-1
87922941,Benzenoids,-1
59914346,Benzenoids,-1
23863860,Benzenoids,-1
82685425,Benzenoids,-1
106987360,Benzenoids,-1
17843747,Benzenoids,-1
46848113,Benzenoids,-1
58875134,Benzenoids,-1
91385207,Benzenoids,-1
44500156,Benzenoids,-1
44503917,Benzenoids,-1
44495275,Benzenoids,-1
44488454,Benzenoids,-1
73755701,Benzenoids,-1
70178519,Benzenoids,-1
2404711,Benzenoids,-1
79322793,Benzenoids,-1
56948450,Benzenoids,-1
23653003,Benzenoids,-1
696147,Benzenoids,-1
10821622,Benzenoids,-1
78115983,Benzenoids,-1
110155447,Benzenoids,-1
1740210,Benzenoids,-1
21228055,Benzenoids,-1
3906164,Benzenoids,-1
6678724,Benzenoids,-1
4412807,Benzenoids,-1
6674047,Benzenoids,-1
4078715,Benzenoids,-1
4995500,Benzenoids,-1
6691970,Benzenoids,-1
135510988,Benzenoids,-1
71168352,Benzenoids,-1
91124031,Benzenoids,-1
67259195,Benzenoids,-1
63052288,Benzenoids,-1
107878090,Benzenoids,-1
20138771,Benzenoids,-1
83944056,Benzenoids,-1
50105618,Benzenoids,-1
50636087,Benzenoids,-1
105377894,Benzenoids,-1
103053615,Benzenoids,-1
56217063,Benzenoids,-1
2493615,Benzenoids,-1
7900926,Benzenoids,-1
4584929,Benzenoids,-1
7085712,Benzenoids,-1
69895580,Benzenoids,-1
19158463,Benzenoids,-1
53490395,Benzenoids,-1
50174545,Benzenoids,-1
50554527,Benzenoids,-1
50554427,Benzenoids,-1
50133586,Benzenoids,-1
46502176,Benzenoids,-1
59539333,Benzenoids,-1
8892808,Benzenoids,-1
59286903,Benzenoids,-1
18871785,Benzenoids,-1
6304079,Benzenoids,-1
86678246,Benzenoids,-1
22943532,Benzenoids,-1
42060834,Benzenoids,-1
91455703,Benzenoids,-1
100721770,Benzenoids,-1
43907803,Benzenoids,-1
71885691,Benzenoids,-1
11194822,Benzenoids,-1
11206027,Benzenoids,-1
89264124,Benzenoids,-1
88674242,Benzenoids,-1
136086321,Benzenoids,-1
66394976,Benzenoids,-1
113933094,Benzenoids,-1
8445368,Benzenoids,-1
25885528,Benzenoids,-1
89410214,Benzenoids,-1
54752283,Benzenoids,-1
5670213,Benzenoids,-1
2389272,Benzenoids,-1
101632245,Benzenoids,-1
65706078,Benzenoids,-1
79440140,Benzenoids,-1
86308144,Benzenoids,-1
58877087,Benzenoids,-1
60506926,Benzenoids,-1
57663057,Benzenoids,-1
89485534,Benzenoids,-1
55486337,Benzenoids,-1
53171504,Benzenoids,-1
51118616,Benzenoids,-1
11516849,Benzenoids,-1
63895655,Benzenoids,-1
79941506,Benzenoids,-1
113985145,Benzenoids,-1
7444612,Benzenoids,-1
100204116,Benzenoids,-1
100238148,Benzenoids,-1
1130145,Benzenoids,-1
51710972,Benzenoids,-1
24053932,Benzenoids,-1
23832454,Benzenoids,-1
79497549,Benzenoids,-1
82861367,Benzenoids,-1
43144611,Benzenoids,-1
76208431,Benzenoids,-1
60827982,Benzenoids,-1
69523667,Benzenoids,-1
80209967,Benzenoids,-1
63324910,Benzenoids,-1
65705428,Benzenoids,-1
65504029,Benzenoids,-1
77028442,Benzenoids,-1
21043777,Benzenoids,-1
11284533,Benzenoids,-1
50627967,Benzenoids,-1
50387474,Benzenoids,-1
50730021,Benzenoids,-1
87560328,Benzenoids,-1
10795813,Benzenoids,-1
102013808,Benzenoids,-1
41105283,Benzenoids,-1
104666176,Benzenoids,-1
24031859,Benzenoids,-1
17130775,Benzenoids,-1
8743403,Benzenoids,-1
3008831,Benzenoids,-1
53858880,Benzenoids,-1
4022785,Benzenoids,-1
92198630,Benzenoids,-1
23828522,Benzenoids,-1
21171766,Benzenoids,-1
4133870,Benzenoids,-1
2283997,Benzenoids,-1
26162141,Benzenoids,-1
92199253,Benzenoids,-1
50617153,Benzenoids,-1
21971811,Benzenoids,-1
1227605,Benzenoids,-1
90132013,Benzenoids,3
106791859,Benzenoids,-1
65456656,Benzenoids,-1
95616100,Benzenoids,-1
91381981,Benzenoids,-1
23556627,Benzenoids,-1
103484959,Benzenoids,-1
78955026,Benzenoids,-1
88564527,Benzenoids,-1
108420952,Benzenoids,-1
108310988,Benzenoids,-1
55095721,Benzenoids,-1
87106285,Benzenoids,-1
88003670,Benzenoids,-1
86627643,Benzenoids,-1
88581435,Benzenoids,-1
66601466,Benzenoids,-1
62515814,Benzenoids,-1
108410335,Benzenoids,-1
79438868,Benzenoids,-1
29261574,Benzenoids,-1
10167088,Benzenoids,-1
50122474,Benzenoids,-1
112567497,Benzenoids,-1
53089925,Benzenoids,-1
113060789,Benzenoids,-1
70975558,Benzenoids,-1
52255978,Benzenoids,-1
93322845,Benzenoids,-1
44041731,Benzenoids,-1
92303656,Benzenoids,-1
18579709,Benzenoids,-1
66782672,Benzenoids,-1
44137092,Benzenoids,-1
109307116,Benzenoids,-1
64656995,Benzenoids,-1
59162365,Benzenoids,-1
107240743,Benzenoids,-1
112383563,Benzenoids,-1
43634497,Benzenoids,-1
82824264,Benzenoids,-1
79812,Benzenoids,-1
69361573,Benzenoids,-1
57024128,Benzenoids,-1
44317111,Benzenoids,-1
97592005,Benzenoids,-1
26952585,Benzenoids,-1
88638212,Benzenoids,-1
21846291,Benzenoids,-1
43455220,Benzenoids,-1
63871960,Benzenoids,-1
39677376,Benzenoids,-1
112787956,Benzenoids,-1
71210810,Benzenoids,-1
2454431,Benzenoids,-1
18467597,Benzenoids,-1
79470291,Benzenoids,-1
7363351,Benzenoids,-1
86605149,Benzenoids,-1
59053012,Benzenoids,-1
3735381,Benzenoids,-1
55624713,Benzenoids,-1
52107347,Benzenoids,-1
60744590,Benzenoids,-1
891657,Benzenoids,-1
19477115,Benzenoids,-1
100814454,Benzenoids,-1
16119062,Benzenoids,-1
9137192,Benzenoids,-1
52246655,Benzenoids,-1
113760766,Benzenoids,-1
62620081,Benzenoids,-1
56227419,Benzenoids,-1
17485626,Benzenoids,-1
46700443,Benzenoids,-1
40276859,Benzenoids,-1
24100398,Benzenoids,-1
22910272,Benzenoids,-1
89101767,Benzenoids,-1
57127123,Benzenoids,-1
88163493,Benzenoids,-1
58381125,Benzenoids,-1
539561,Benzenoids,-1
53816599,Benzenoids,-1
79970167,Benzenoids,-1
39439093,Benzenoids,-1
103043145,Benzenoids,-1
64201792,Benzenoids,-1
7744161,Benzenoids,-1
843464,Benzenoids,-1
112133945,Benzenoids,-1
100281133,Benzenoids,-1
100325229,Benzenoids,-1
100315061,Benzenoids,-1
100281274,Benzenoids,-1
100291022,Benzenoids,-1
100312717,Benzenoids,-1
105688427,Benzenoids,-1
19704369,Benzenoids,-1
80207415,Benzenoids,-1
64106693,Benzenoids,-1
105065213,Benzenoids,-1
50541471,Benzenoids,27
50415668,Benzenoids,27
58151244,Benzenoids,-1
58672337,Benzenoids,3
57553246,Benzenoids,3
82158210,Benzenoids,-1
87793387,Benzenoids,-1
88261800,Benzenoids,-1
50378826,Benzenoids,-1
50048406,Benzenoids,-1
50620747,Benzenoids,-1
82974793,Benzenoids,-1
113673293,Benzenoids,-1
64659688,Benzenoids,-1
50306726,Benzenoids,-1
50266620,Benzenoids,-1
50630431,Benzenoids,27
50291363,Benzenoids,-1
50453190,Benzenoids,27
50620790,Benzenoids,27
50140941,Benzenoids,-1
50584359,Benzenoids,-1
50371429,Benzenoids,-1
50080342,Benzenoids,-1
50421790,Benzenoids,-1
50598495,Benzenoids,-1
50110976,Benzenoids,-1
50570904,Benzenoids,-1
11996908,Benzenoids,-1
50388653,Benzenoids,-1
50186725,Benzenoids,-1
50050710,Benzenoids,-1
50379280,Benzenoids,-1
50387422,Benzenoids,-1
50631805,Benzenoids,-1
50085057,Benzenoids,-1
50686501,Benzenoids,-1
50370588,Benzenoids,-1
19052464,Benzenoids,-1
19051147,Benzenoids,-1
18898448,Benzenoids,-1
88315999,Benzenoids,-1
19052368,Benzenoids,-1
4437211,Benzenoids,-1
50313630,Benzenoids,-1
50494233,Benzenoids,-1
50167865,Benzenoids,-1
50542089,Benzenoids,-1
50577658,Benzenoids,-1
50134042,Benzenoids,-1
88592483,Benzenoids,-1
3307734,Benzenoids,-1
6672631,Benzenoids,-1
6690890,Benzenoids,-1
6678144,Benzenoids,-1
6674543,Benzenoids,-1
6672705,Benzenoids,-1
57944549,Benzenoids,3
46909639,Benzenoids,-1
10908022,Benzenoids,-1
11813747,Benzenoids,-1
87069569,Benzenoids,-1
12729253,Benzenoids,-1
101580242,Benzenoids,-1
101348271,Benzenoids,-1
100965245,Benzenoids,-1
59148693,Benzenoids,-1
101257106,Benzenoids,-1
59171232,Benzenoids,-1
4288417,Benzenoids,-1
56264482,Benzenoids,-1
90748529,Benzenoids,-1
79016695,Benzenoids,-1
70691693,Benzenoids,-1
86989533,Benzenoids,-1
7505494,Benzenoids,-1
86693867,Benzenoids,-1
21396827,Benzenoids,-1
90327433,Benzenoids,-1
90224384,Benzenoids,-1
49961188,Benzenoids,-1
39042586,Benzenoids,-1
10121504,Benzenoids,-1
4308925,Benzenoids,-1
72708168,Benzenoids,-1
66620216,Benzenoids,-1
89934952,Benzenoids,-1
91384804,Benzenoids,-1
109213169,Benzenoids,-1
53066610,Benzenoids,-1
55903469,Benzenoids,-1
70273344,Benzenoids,-1
22919638,Benzenoids,-1
102282804,Benzenoids,-1
101523958,Benzenoids,-1
59054687,Benzenoids,-1
57271467,Benzenoids,-1
20439824,Benzenoids,-1
10795429,Benzenoids,-1
11193894,Benzenoids,-1
23614923,Benzenoids,-1
23834318,Benzenoids,-1
71096458,Benzenoids,-1
136401533,Benzenoids,-1
88688100,Benzenoids,-1
20196411,Benzenoids,-1
518236,Benzenoids,-1
59042690,Benzenoids,4
49923306,Benzenoids,-1
49900640,Benzenoids,-1
80073827,Benzenoids,-1
106510794,Benzenoids,-1
18697051,Benzenoids,-1
21033359,Benzenoids,-1
50305990,Benzenoids,-1
50727291,Benzenoids,-1
50680044,Benzenoids,-1
101241106,Benzenoids,-1
44446130,Benzenoids,-1
20585653,Benzenoids,-1
1844668,Benzenoids,-1
91163951,Benzenoids,-1
89385072,Benzenoids,-1
7047905,Benzenoids,-1
136759799,Benzenoids,-1
64115573,Benzenoids,-1
71742611,Benzenoids,-1
73698114,Benzenoids,-1
108247857,Benzenoids,-1
89267794,Benzenoids,-1
12003357,Benzenoids,-1
50526192,Benzenoids,-1
50631499,Benzenoids,-1
43923797,Benzenoids,-1
66026228,Benzenoids,-1
104169039,Benzenoids,-1
103067255,Benzenoids,-1
92290398,Benzenoids,-1
7477784,Benzenoids,-1
93821748,Benzenoids,-1
100525033,Benzenoids,-1
72379103,Benzenoids,-1
22900558,Benzenoids,-1
112214439,Benzenoids,-1
111626456,Benzenoids,-1
58471019,Benzenoids,3
3368103,Benzenoids,-1
10076946,Benzenoids,-1
53790431,Benzenoids,-1
69513972,Benzenoids,-1
23546380,Benzenoids,-1
16014552,Benzenoids,-1
70201488,Benzenoids,-1
56196215,Benzenoids,-1
13304840,Benzenoids,-1
89648255,Benzenoids,-1
10010910,Benzenoids,-1
88422409,Benzenoids,-1
102279401,Benzenoids,-1
11227860,Benzenoids,-1
20673723,Benzenoids,3
58399781,Benzenoids,-1
89489245,Benzenoids,-1
6641368,Benzenoids,-1
6641776,Benzenoids,-1
3336943,Benzenoids,-1
42697836,Benzenoids,-1
90729825,Benzenoids,-1
108712232,Benzenoids,-1
6313392,Benzenoids,-1
91517361,Benzenoids,-1
11814421,Benzenoids,-1
102198221,Benzenoids,-1
1251064,Benzenoids,-1
44031685,Benzenoids,-1
4929960,Benzenoids,-1
4111360,Benzenoids,-1
92646375,Benzenoids,-1
10312347,Benzenoids,-1
57584577,Benzenoids,-1
24025179,Benzenoids,-1
4298340,Benzenoids,-1
72320955,Benzenoids,-1
70133868,Benzenoids,-1
22940549,Benzenoids,-1
101484045,Benzenoids,-1
46206837,Benzenoids,-1
19467682,Benzenoids,-1
57189853,Benzenoids,-1
70910400,Benzenoids,-1
50993765,Benzenoids,-1
3445061,Benzenoids,-1
101320628,Benzenoids,-1
101531142,Benzenoids,-1
1623533,Benzenoids,-1
108482187,Benzenoids,-1
881468,Benzenoids,-1
55589735,Benzenoids,-1
49889430,Benzenoids,-1
6316423,Benzenoids,-1
90570062,Benzenoids,-1
44308609,Benzenoids,-1
67232701,Benzenoids,-1
88304048,Benzenoids,-1
17763180,Benzenoids,13
19776063,Benzenoids,-1
3091329,Benzenoids,-1
14253824,Benzenoids,-1
22336592,Benzenoids,-1
11125702,Benzenoids,-1
90751253,Benzenoids,-1
17531373,Benzenoids,-1
19541892,Benzenoids,-1
45982654,Benzenoids,-1
55383928,Benzenoids,-1
17194956,Benzenoids,-1
9570173,Benzenoids,-1
90279110,Benzenoids,-1
101573234,Benzenoids,-1
99650205,Benzenoids,-1
6665961,Benzenoids,-1
67277306,Benzenoids,-1
108258610,Benzenoids,-1
21094811,Benzenoids,-1
56581917,Benzenoids,-1
50416962,Benzenoids,27
50473566,Benzenoids,27
50085152,Benzenoids,27
50465616,Benzenoids,27
50459254,Benzenoids,27
6876310,Benzenoids,-1
5124648,Benzenoids,-1
10382790,Benzenoids,-1
96377827,Benzenoids,-1
112459830,Benzenoids,-1
105113705,Benzenoids,-1
108013149,Benzenoids,-1
23847768,Benzenoids,-1
102095751,Benzenoids,-1
89658652,Benzenoids,-1
102183742,Benzenoids,-1
42880707,Benzenoids,-1
86688807,Benzenoids,-1
19087272,Benzenoids,-1
101454454,Benzenoids,-1
63882150,Benzenoids,-1
19617536,Benzenoids,-1
55690434,Benzenoids,-1
6703941,Benzenoids,-1
3347214,Benzenoids,-1
6696222,Benzenoids,-1
101561151,Benzenoids,-1
91220654,Benzenoids,-1
93115054,Benzenoids,-1
83606257,Benzenoids,-1
35336292,Benzenoids,-1
108882287,Benzenoids,-1
30173974,Benzenoids,-1
17422727,Benzenoids,-1
82563263,Benzenoids,-1
89996956,Benzenoids,-1
101706029,Benzenoids,-1
57836143,Benzenoids,3
89083752,Benzenoids,-1
58642139,Benzenoids,-1
4535736,Benzenoids,-1
71790552,Benzenoids,-1
21172925,Benzenoids,-1
22192966,Benzenoids,-1
74017554,Benzenoids,-1
21385538,Benzenoids,-1
4258964,Benzenoids,-1
92369872,Benzenoids,-1
110618992,Benzenoids,-1
110805568,Benzenoids,-1
3502674,Benzenoids,-1
17151392,Benzenoids,-1
24949513,Benzenoids,-1
91294451,Benzenoids,-1
58607539,Benzenoids,-1
59525755,Benzenoids,-1
58182028,Benzenoids,-1
9800137,Benzenoids,-1
