fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1CNCCN1,0.000988341,0.00097050867,0.034908798,0.008131613,0.0060701757,0.04310558,0.00097050867,0.0030661488,0.0027415513,0.00097050867,0.004055511,0.00097050867,0.0010713664,0.009307268,0.00097050867,0.00097050867,0.00097050867,0.00097050867,0.00097050867,0.01483563,0.0010026433,0.05205244,0.0040699695,0.00097050867,0.0049216547,0.00097050867,0.0012676261,0.011831808,0.005524484,0.001119138,0.012219585,0.00097050867,0.0016949344,0.014549061,0.013836615,0.012021247,0.030713664,0.0022110657,0.0068821046,0.008490164,0.00097050867,0.0415659,0.016189069,0.15649988,0.08200684,0.00097050867,0.01207606,0.0013014427,0.012562089,0.00097050867,0.00097050867,0.00097050867,0.00097050867,0.0018167449,0.011468304,0.00097050867,0.00097050867,0.0012441166,0.00097050867,0.00097050867,0.00097050867,0.00350068,0.0029902768,0.0026362864,0.001540898,0.0019283585,0.02009447,0.00097050867,0.00097050867,0.00097050867,0.00097050867,0.0023159971,0.00097050867,0.013508568,0.015048125,0.06454334,0.008059062,0.0017071491,0.0025533629,0.017950179,0.0023775923,0.011603425,0.084961295,0.00097050867,0.0028377366,0.00097050867,0.0015970819,0.00097050867,0.00097050867,0.0048490115,0.036775984,0.00097050867,0.0038514368,0.0017222613,0.00097050867,0.00097050867,0.0014542617,0.0010233838,0.001913662,0.0032676882
C1CC1,0.010056838,0.0021583748,0.080658056,0.017234616,0.0051335087,0.0035934509,0.0021583748,0.007648131,0.003098634,0.0021583748,0.035508513,0.003928265,0.0021583748,0.0031318031,0.004680811,0.0031329675,0.0021583748,0.0021583748,0.0034527145,0.0058059376,0.006900737,0.026365707,0.0058780494,0.0021583748,0.018382728,0.0023720663,0.0021583748,0.014087078,0.0050697066,0.0035886143,0.0029282402,0.003978113,0.023699556,0.0026313579,0.0032603885,0.0032904295,0.0029689553,0.004395896,0.022141667,0.01158186,0.0021583748,0.008401564,0.10811893,0.032500364,0.0021583748,0.009004537,0.01610407,0.012368782,0.0021583748,0.0021583748,0.0034835082,0.0021583748,0.0021583748,0.008882386,0.004084695,0.012891837,0.012991158,0.0021583748,0.009201771,0.0021583748,0.0021583748,0.011116458,0.0037578484,0.005282574,0.008760281,0.037155226,0.0021746694,0.0044990475,0.0021583748,0.0021583748,0.010932988,0.0021583748,0.0031932176,0.00809424,0.0029297853,0.012962534,0.0021583748,0.0021583748,0.0026077654,0.040974922,0.0021583748,0.002891661,0.008477644,0.004840388,0.005214656,0.0021583748,0.0021583748,0.0021583748,0.03584024,0.0021583748,0.007300833,0.0021583748,0.08662805,0.0021583748,0.009603959,0.0112245865,0.0021583748,0.0021583748,0.0024183593,0.01558951
C1COCCN1,0.004671009,0.0015519729,0.022226645,0.0075039594,0.0015519729,0.014296415,0.0019119582,0.003897474,0.008757585,0.0015519729,0.0846297,0.0039636553,0.0015519729,0.010757878,0.0015519729,0.0015519729,0.0015519729,0.0015519729,0.0015519729,0.0017570475,0.007933509,0.04702144,0.0015519729,0.0020538156,0.02496613,0.0015519729,0.0015519729,0.0019667444,0.008890219,0.0015519729,0.0016910667,0.0015519729,0.008653073,0.0036646337,0.0029465456,0.0077453014,0.004518991,0.008561828,0.009077348,0.003987645,0.0015519729,0.037525095,0.1704109,0.070358485,0.009732146,0.0041275304,0.014614461,0.016308924,0.0015519729,0.010278989,0.0070137936,0.0021157737,0.0050253,0.016963046,0.022123965,0.0022980813,0.008828222,0.0027678402,0.0015519729,0.0015519729,0.0015519729,0.0034107165,0.0031876706,0.004248034,0.0015519729,0.0055231145,0.013545356,0.004019119,0.0015519729,0.0015519729,0.00574244,0.0026532256,0.0029148012,0.0031170275,0.0025098613,0.01724916,0.0016381459,0.0040073814,0.014855397,0.015899759,0.0022635947,0.004025857,0.039240435,0.0015519729,0.0058549205,0.0015519729,0.0027350967,0.0032489016,0.0095916325,0.0015519729,0.025555747,0.0015519729,0.017978923,0.0031731604,0.0018674112,0.0036903955,0.0037237322,0.0019942992,0.015726244,0.0059130453
C1=COC=C1,0.0115305,0.007596316,0.007494741,0.0034601493,0.0032271198,0.0015246561,0.0015246561,0.013118626,0.0049086725,0.01539459,0.043342713,0.0021853263,0.0015246561,0.0019310853,0.017376864,0.0015246561,0.0015246561,0.008118439,0.0036695064,0.0015246561,0.01128858,0.00391308,0.0016982048,0.008578353,0.013322592,0.0047586937,0.0015246561,0.0016028892,0.0028283657,0.0015436384,0.0015246561,0.0016801289,0.022969251,0.0015246561,0.0015246561,0.0015246561,0.0015246561,0.0035799432,0.007459905,0.0049945605,0.0015829961,0.0040872335,0.027443903,0.0015246561,0.0015246561,0.13876759,0.0032563459,0.011478322,0.0015246561,0.002050752,0.010469927,0.0030834938,0.004384587,0.010922689,0.0015246561,0.015692279,0.02093084,0.001566434,0.0043426035,0.0015246561,0.0063066394,0.006653923,0.0050434787,0.0020889263,0.0041978015,0.058797635,0.0015246561,0.002569518,0.0034785436,0.016196618,0.017612556,0.0023700623,0.003335365,0.0046335873,0.0015246561,0.0015598696,0.0015246561,0.0015246561,0.0015246561,0.00563777,0.0015789479,0.0015246561,0.0015246561,0.003854009,0.0015246561,0.0015246561,0.0015246561,0.009705233,0.093538865,0.0015246561,0.0015246561,0.005148273,0.022898316,0.0015246561,0.13703708,0.037408285,0.0024028688,0.0015246561,0.002846273,0.0022023043
C1=CN=CN=C1,0.0026145496,0.00092000194,0.00092000194,0.002482956,0.004528795,0.010870325,0.0012868274,0.0010529627,0.025107395,0.008341746,0.001986991,0.0076992842,0.03407063,0.00092000194,0.00092000194,0.0010267671,0.0034602582,0.0029295404,0.001528235,0.007287387,0.23769787,0.10721998,0.001111863,0.0055481354,0.00092000194,0.0013241952,0.007538876,0.0040783472,0.00092000194,0.001006655,0.01431178,0.00092000194,0.0012535488,0.0055382955,0.001643009,0.0010355492,0.0030278987,0.00092000194,0.00092000194,0.0017045394,0.017603988,0.03708047,0.0013433587,0.0011582143,0.011248268,0.00092000194,0.014590318,0.058904722,0.0031798664,0.0016382119,0.00092000194,0.00092000194,0.002108902,0.00092000194,0.00092000194,0.0020701506,0.009015585,0.0061799004,0.00092000194,0.019369513,0.00092000194,0.00092000194,0.00092000194,0.011203229,0.006440726,0.005564774,0.0030217052,0.00092000194,0.00376746,0.00092000194,0.005690005,0.006498609,0.0024097476,0.0061082444,0.02542938,0.018100481,0.003043959,0.008124292,0.0025409362,0.001090357,0.0037077582,0.0014871893,0.0015975654,0.0012394155,0.0050999816,0.002494336,0.00092000194,0.027907623,0.004982963,0.0038401673,0.0070808716,0.005346082,0.00092000194,0.059384473,0.0009425177,0.00092000194,0.0027483634,0.0032744512,0.005229946,0.037635617
C1=CCNC=C1,0.0007826042,0.0026664874,0.0011050443,0.010837347,0.02756554,0.016694412,0.0007826042,0.0023737997,0.009684894,0.030156484,0.0007826042,0.0007826042,0.068343796,0.0022503757,0.0007826042,0.0007826042,0.009665559,0.008802103,0.0033549692,0.04593705,0.0066389963,0.021001229,0.020809874,0.0037806798,0.0007826042,0.0017323998,0.017846575,0.039957814,0.00142698,0.0038067063,0.09477495,0.0007826042,0.0007826042,0.044532865,0.010544261,0.0049213017,0.019972488,0.0012654337,0.0007826042,0.016094493,0.02318687,0.013133817,0.0007826042,0.0040320437,0.04641013,0.0007826042,0.0073707798,0.002995354,0.02608717,0.0007826042,0.0007826042,0.0007826042,0.001509585,0.0007826042,0.0007826042,0.0007826042,0.0012660513,0.00460989,0.0007826042,0.0045299185,0.002158611,0.0019472027,0.0024917133,0.0086503355,0.019141098,0.0007826042,0.0071634245,0.0007826042,0.01328172,0.0007826042,0.0007826042,0.014973571,0.0018866177,0.008583171,0.028228227,0.030285163,0.02495926,0.010422125,0.0015245243,0.0032143472,0.0045331256,0.022048842,0.00641621,0.0024330786,0.0027730644,0.0007826042,0.00084757357,0.007237967,0.0007826042,0.028942004,0.011006321,0.005908055,0.0007826042,0.011907483,0.0007826042,0.0007826042,0.0033746082,0.0013434698,0.0020583237,0.0046693347
C1=C[NH]C=C1,0.007812235,0.0027338648,0.0015151522,0.0022393372,0.0031909693,0.005684211,0.0015151522,0.0037673349,0.011123237,0.023203298,0.008311197,0.0151817305,0.009540537,0.0015151522,0.0022682126,0.0028480445,0.0018263198,0.0024010495,0.0053731846,0.0031813213,0.14758535,0.059707075,0.0015881415,0.0055798795,0.0017067617,0.0039671212,0.0050328975,0.0026387426,0.0015151522,0.0015151522,0.0048605236,0.0017289452,0.012222435,0.0017408768,0.0015151522,0.0015151522,0.0015151522,0.0015292515,0.0015151522,0.0035235113,0.016935535,0.024931988,0.0035670602,0.0015151522,0.0017129646,0.004830921,0.008725976,0.096810155,0.0015151522,0.0037304938,0.0022012056,0.0015151522,0.003436094,0.0024493856,0.0015151522,0.013915776,0.03149777,0.0067650285,0.002189456,0.010595246,0.0015151522,0.0015151522,0.0016687525,0.007438544,0.0087567605,0.040226925,0.0015636015,0.0015151522,0.0059440406,0.00270569,0.014399546,0.00505379,0.0072514284,0.0067997565,0.008431946,0.00470598,0.0015151522,0.010517722,0.0026984168,0.0015971999,0.008594283,0.0015151522,0.0015151522,0.007178119,0.005584901,0.0021301506,0.0015151522,0.050469916,0.053826317,0.0016585357,0.0036479714,0.010912394,0.0037072303,0.022677725,0.0056883534,0.003112057,0.0022707263,0.0050073857,0.008764254,0.046314
C1=CON=C1,0.019572169,0.004391284,0.0017108144,0.0017139164,0.00342655,0.0021593233,0.0032606588,0.006820212,0.029834786,0.018573869,0.034048606,0.0064055086,0.0020368742,0.0027154658,0.005830234,0.0017108144,0.0018976609,0.009605338,0.0027711487,0.0018115863,0.099226944,0.018906502,0.0017108144,0.011200749,0.005768429,0.0036350335,0.0017108144,0.0017108144,0.0020939913,0.0017108144,0.0017108144,0.0017108144,0.01778654,0.0030902908,0.0017108144,0.0017108144,0.0017108144,0.0024584867,0.0026323244,0.0019254406,0.0059814,0.018628381,0.012911288,0.0017108144,0.0017108144,0.025129,0.005184286,0.040041007,0.0017108144,0.0050717765,0.00998679,0.0024661291,0.007319713,0.00982077,0.0017108144,0.008363744,0.025652943,0.005694689,0.0023047605,0.010441491,0.0055876058,0.002624956,0.0038406914,0.0038539923,0.0028220296,0.051526763,0.001996996,0.0017108144,0.0030112774,0.014695766,0.0274143,0.0057239877,0.0033110315,0.008184322,0.0043648332,0.00528096,0.0017108144,0.0038759361,0.0040530288,0.0019885106,0.0044648782,0.0017108144,0.0017108144,0.0021491454,0.0022471794,0.0017108144,0.0017108144,0.072429165,0.08735413,0.0017108144,0.0034189215,0.007692674,0.0029511324,0.010139731,0.06387067,0.010166411,0.0042833784,0.0017108144,0.008558026,0.006170668
C1=C[NH]C=N1,0.013512772,0.00091661036,0.00091661036,0.0016912371,0.003813285,0.008629123,0.0022741691,0.00091661036,0.021115702,0.0066906754,0.0042498335,0.013144537,0.018463338,0.00091661036,0.00091661036,0.0032818867,0.0013239398,0.002048159,0.00091661036,0.0055728015,0.32292268,0.062028855,0.00091661036,0.0041702627,0.00091661036,0.00092126295,0.002656183,0.0041192807,0.00091661036,0.00091661036,0.0057949573,0.00091661036,0.0028181896,0.0041557397,0.00091661036,0.00091661036,0.0015470382,0.00091661036,0.00091661036,0.00091661036,0.015845768,0.019340172,0.0017252369,0.00091661036,0.0030384478,0.00091661036,0.008884082,0.06475654,0.00091661036,0.0014439013,0.00091661036,0.00091661036,0.0012953519,0.00091661036,0.00091661036,0.0031001682,0.0076784748,0.0027009516,0.0009991569,0.024437621,0.00091661036,0.00091661036,0.00091661036,0.008218578,0.006117412,0.024161762,0.0016425466,0.00091661036,0.002016084,0.0011290521,0.026997395,0.0041458732,0.0015244231,0.014357515,0.016280448,0.016086701,0.0011530699,0.0034161387,0.0012363141,0.00091661036,0.005624295,0.00091661036,0.00091661036,0.00091661036,0.0033456907,0.001993442,0.00091661036,0.023274967,0.016819935,0.0016359938,0.0018936893,0.004260344,0.00091661036,0.0571951,0.003699674,0.0012323429,0.0013183211,0.0019908666,0.0020950946,0.04269698
C1=CNCNC1,0.0006473826,0.0038263923,0.0006473826,0.0031220585,0.005094193,0.056343526,0.0010899553,0.0007798297,0.0038089883,0.007850464,0.0006473826,0.0006473826,0.071003325,0.0020223712,0.0006473826,0.0006473826,0.0059532505,0.0012474598,0.003059165,0.021495007,0.0038245453,0.026102398,0.007261911,0.0009978388,0.00069531216,0.0017314516,0.014745503,0.008265221,0.0017712039,0.002814727,0.04563412,0.0006473826,0.0006473826,0.02285076,0.010868323,0.00740072,0.026228419,0.0024235677,0.0006473826,0.013333214,0.032578886,0.020313641,0.0006473826,0.018241337,0.12836783,0.0006473826,0.0054053455,0.0025339357,0.043219138,0.0012196193,0.0006473826,0.0006473826,0.0011299871,0.0006473826,0.0012513865,0.0006473826,0.0012570706,0.013283523,0.0006473826,0.0020697904,0.0009526213,0.0012753622,0.0019344036,0.0066793347,0.004120721,0.0006473826,0.041650116,0.0006473826,0.005809982,0.0006473826,0.0006473826,0.011751253,0.0030809927,0.001611223,0.01483421,0.016963257,0.022928007,0.023270294,0.00422723,0.0033069693,0.008234322,0.023701899,0.017731594,0.0017298968,0.007664824,0.0006473826,0.0006946686,0.008495712,0.0006473826,0.01613067,0.0438672,0.00518877,0.0006473826,0.0067372033,0.0006473826,0.0006473826,0.008110628,0.0034365642,0.007259081,0.005919767
C1=NN=C[NH]1,0.009525177,0.0007367592,0.0007367592,0.0013450296,0.002066456,0.010029254,0.0017050683,0.0007367592,0.0238655,0.002281105,0.0046707937,0.017406698,0.013041634,0.0007367592,0.0007367592,0.0023737955,0.0008222401,0.0010203031,0.0007367592,0.0034366632,0.33210686,0.09512875,0.0007367592,0.0033020359,0.0007367592,0.0007367592,0.00254456,0.0023131073,0.0007367592,0.0007367592,0.0042762705,0.0007367592,0.0017776347,0.0018727568,0.0007367592,0.0007367592,0.0012761728,0.0007367592,0.0007367592,0.0007367592,0.008108399,0.026317308,0.002336054,0.0007367592,0.0027677787,0.0007367592,0.011354333,0.07930542,0.00080031255,0.0017542307,0.0007367592,0.0007367592,0.0013436404,0.0007367592,0.0007367592,0.0025928002,0.007688648,0.0026669914,0.0007367592,0.023902899,0.0007367592,0.0007367592,0.0007367592,0.0062576546,0.0033005464,0.022753181,0.0021102808,0.0007367592,0.001212175,0.0008156671,0.032596447,0.004376646,0.0014636753,0.012698941,0.013152805,0.012665632,0.00092717237,0.00257605,0.0015298987,0.0007367592,0.0039105467,0.0007367592,0.0007367592,0.0007367592,0.0031419834,0.0018478987,0.0007367592,0.020515047,0.011559535,0.00085789716,0.001994999,0.0028873926,0.0007367592,0.055375062,0.0021902556,0.0010118341,0.0011881769,0.0023265916,0.0024432377,0.036136124
C1=CN=CNC1,0.00069315726,0.0036734485,0.00069315726,0.0012689984,0.0043905857,0.03854311,0.001172693,0.0010205517,0.0030850715,0.025309844,0.00069315726,0.0012002015,0.12631455,0.001510166,0.00069315726,0.00069315726,0.0059055123,0.0008877927,0.0030828665,0.024383126,0.010437124,0.03695248,0.00782983,0.001758169,0.00069315726,0.0020773085,0.014218233,0.009330391,0.0009996572,0.0011473654,0.027340796,0.00069315726,0.00072503317,0.007850889,0.0065236124,0.0030260507,0.006798081,0.0013796974,0.00069315726,0.004229174,0.09034252,0.021747699,0.00069315726,0.0033911935,0.08603108,0.00069315726,0.009774874,0.009263429,0.035376962,0.0023917109,0.00069315726,0.00069315726,0.0015019906,0.00069315726,0.00069315726,0.0007818926,0.0024066803,0.015989713,0.00069315726,0.0049539227,0.00069315726,0.00069315726,0.00069315726,0.005240299,0.009394633,0.0007153525,0.010815369,0.00069315726,0.008531126,0.00069315726,0.00069315726,0.009506023,0.00469607,0.0017477557,0.021833533,0.011174372,0.0133154495,0.042028185,0.0026802307,0.0015674717,0.021201462,0.010579364,0.0071559898,0.0031325368,0.0070797154,0.00069315726,0.00069315726,0.017346455,0.000737055,0.013811002,0.015342045,0.008825939,0.00069315726,0.02962494,0.00069315726,0.00069315726,0.0051219524,0.006876834,0.006335724,0.017234944
C1CCCCC1,0.007963684,0.0028305987,0.11870516,0.026347132,0.0120614,0.0020523393,0.0017615777,0.005720919,0.0017615777,0.0062744264,0.013024749,0.003790016,0.0017615777,0.0017615777,0.0055447817,0.0043784333,0.0017615777,0.0017615777,0.0026487408,0.01508307,0.003602167,0.012740045,0.044531144,0.0017615777,0.005768031,0.0018993939,0.0017745119,0.06973209,0.0020550138,0.0034355584,0.006842076,0.0073069907,0.013725659,0.0040425104,0.005669796,0.0017615777,0.0027945328,0.0021482287,0.032774903,0.02442695,0.0017615777,0.0038436125,0.029398544,0.026684437,0.0017615777,0.0031610723,0.010383532,0.004353788,0.0017615777,0.0017615777,0.0017615777,0.0017615777,0.0017615777,0.0017615777,0.0017615777,0.011894483,0.009390776,0.0017615777,0.01311249,0.0017615777,0.0017615777,0.005164101,0.0035223262,0.006559716,0.036708083,0.036943078,0.0017615777,0.0021069415,0.0017615777,0.0017615777,0.0051676445,0.0017615777,0.002230443,0.009871783,0.0023420034,0.017243877,0.0017931141,0.0017615777,0.0017615777,0.05281685,0.001780591,0.0028193488,0.0029100035,0.005837232,0.0041371146,0.0017615777,0.0017615777,0.0017615777,0.038346507,0.005461364,0.0027208868,0.0017615777,0.06912222,0.0017615777,0.0091632325,0.0056683365,0.0017615777,0.0017615777,0.0017615777,0.025751777
C1CCCC1,0.0060759643,0.0052616247,0.10685155,0.02848116,0.014483301,0.0025258602,0.0019116672,0.0075847446,0.0019116672,0.0066817827,0.012675957,0.0019116672,0.0019116672,0.0022072264,0.0065780818,0.002275501,0.0019116672,0.0019116672,0.0034603619,0.015590069,0.0019116672,0.008308059,0.052746274,0.0019116672,0.009772754,0.0026018026,0.002431317,0.07663139,0.0036816148,0.005048163,0.00695218,0.005882755,0.014413367,0.0046256892,0.0080370605,0.0025569825,0.0031730928,0.0049472656,0.02172041,0.03797754,0.0019116672,0.0030581558,0.026074544,0.034269154,0.0019116672,0.004905511,0.009582797,0.0027726647,0.0021093055,0.0019116672,0.0019116672,0.0019116672,0.0019116672,0.0024517663,0.0019116672,0.010909797,0.0077395253,0.0019116672,0.008310924,0.0019116672,0.0019116672,0.010929927,0.0047888258,0.0051421914,0.031463154,0.023279944,0.0019116672,0.0035633428,0.0024915922,0.0019116672,0.0029415227,0.0019116672,0.0024918437,0.0071813967,0.002259173,0.011939763,0.0024940171,0.0019116672,0.0019116672,0.06091116,0.00219966,0.0049928627,0.004109686,0.00596176,0.0045890603,0.0019116672,0.0019116672,0.0019116672,0.023401802,0.0060194284,0.003932262,0.0019116672,0.080307014,0.0019116672,0.009528857,0.006688037,0.0019116672,0.0019116672,0.0019116672,0.012704997
CBr,0.017919607,0.014129366,0.001621676,0.001621676,0.001621676,0.0024463318,0.07048258,0.001621676,0.0023679307,0.0016332271,0.121011235,0.001621676,0.0026199634,0.030788828,0.009078981,0.002774403,0.002722488,0.001621676,0.001621676,0.001621676,0.001621676,0.001621676,0.001621676,0.0027550946,0.0056974604,0.0032212932,0.001621676,0.001621676,0.002249875,0.0052633504,0.001621676,0.001621676,0.008641568,0.001621676,0.001621676,0.001621676,0.001621676,0.025147565,0.0019578484,0.001621676,0.0018271226,0.001621676,0.014885502,0.0025658824,0.001621676,0.19402398,0.001621676,0.0018928186,0.001621676,0.055777136,0.011927195,0.027181862,0.005455301,0.012318063,0.009850917,0.001621676,0.001621676,0.0017309552,0.0022388115,0.001621676,0.0109752165,0.0019578307,0.008386351,0.001621676,0.001621676,0.0020495558,0.003998279,0.009475312,0.0017466471,0.006641428,0.0075884676,0.001621676,0.004408006,0.001621676,0.001621676,0.001621676,0.001621676,0.0053756465,0.0057823593,0.001621676,0.01347478,0.001621676,0.0058453036,0.0018114028,0.0022490225,0.001621676,0.0090829125,0.0035351075,0.0037931087,0.001621676,0.0016694948,0.006170122,0.001621676,0.0016989548,0.017530542,0.10888758,0.0028054928,0.0031888385,0.010420669,0.001621676
C1=N[NH]C=N1,0.007765042,0.0010769736,0.0010769736,0.001332199,0.0010769736,0.015392203,0.0012398415,0.0010769736,0.012922849,0.0012365027,0.011419681,0.029170197,0.0068020723,0.0012432609,0.0010769736,0.0028355282,0.0010769736,0.0010769736,0.0015872922,0.0028321096,0.18289818,0.13117866,0.0010769736,0.0022883802,0.0010787458,0.0010877696,0.0027260976,0.0012617543,0.0015975459,0.0010769736,0.0037941842,0.0010769736,0.0046329186,0.0011203475,0.0010769736,0.0010769736,0.002226399,0.0010769736,0.0012051408,0.0010769736,0.004431695,0.046889875,0.009862458,0.002998869,0.005716845,0.0010769736,0.016434915,0.14330147,0.0013540889,0.0051410613,0.0011315136,0.0010769736,0.0024892434,0.0020511216,0.0018475292,0.0041979323,0.012757937,0.005346815,0.0013821331,0.007343722,0.0010769736,0.0010769736,0.0010769736,0.0063060136,0.0018493751,0.03086426,0.0059147584,0.0010769736,0.0010769736,0.0010769736,0.020810673,0.0036152382,0.0025515715,0.0048044035,0.010152099,0.007856857,0.001223658,0.004657769,0.00625006,0.0018620623,0.005150842,0.0010769736,0.0031999925,0.0010769736,0.007607868,0.0030283907,0.0010769736,0.013129875,0.013909721,0.0010769736,0.011189167,0.0022296938,0.0019290732,0.02618345,0.0015321486,0.0015976565,0.0022299509,0.004575245,0.009924629,0.048308045
