fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
C1=CC2CCCN(C1)C2,1.2766556,-1.5400194,0.6861842,-1.1890632,1.4208049,-0.26167017,-1.2012432,-1.1016164,2.2458417,-1.7250407,3.2298172,5.527442,-1.3247178,-0.4541813,-1.4817971,-1.6936797,-1.6387354,0.085287586,1.1934397,-1.6650218,-0.6534919,-0.50386643,0.5853873,2.3116643,-1.0962619,3.8548079,-0.062133763,0.55233073,-1.5592593,-1.5335301
C1=CSCCS1,1.5573878,-1.0149894,-1.4243612,-1.6276959,-0.8535862,4.060098,-0.066467494,-1.7533792,3.992244,-1.3549943,0.632126,-0.47934306,-1.1535407,-0.68539065,-1.6028082,-1.6935881,-1.6094568,0.020690205,1.6745248,-1.6442251,0.2782624,-0.5403738,4.5453525,1.7315212,-0.9736379,-0.6670627,-1.7575722,2.0833983,0.5351224,-0.63311994
C1CC2COCC(CN1)N2,3.207305,-0.53562564,1.4903482,0.1268922,0.9150897,0.4488108,-0.8596283,-1.6857758,1.6007155,-1.7302079,1.4779413,4.8591423,-1.356338,-1.1531804,-1.5720131,-1.7184138,-1.3361404,-0.57379633,1.8187537,-1.2948107,-0.8573683,-0.034535304,0.4676959,1.9036875,-1.3676814,4.3924837,-0.5121217,-0.88447195,-0.58901227,-1.4135729
OBr,3.3526487,0.7640648,-1.0934067,-1.5758829,0.24280855,1.0934767,0.60671836,-1.7403603,-1.097463,-1.3358042,-0.9423687,1.1923368,-1.3245126,-1.7102594,-1.548047,-1.6772473,-0.8919027,0.20304957,2.4592524,-1.5455469,2.2978725,-1.487341,2.3553438,1.2827125,-1.6724179,-0.80869997,-1.3304731,0.93532574,0.8329192,-0.030531138
C1NN=NS1,2.1307006,-1.4075617,0.36355954,-0.91659474,0.032979857,3.6472394,0.40872827,-1.7029966,1.7778113,-1.7569777,-0.54897773,0.82301676,-0.7701486,-1.5844867,-1.7117517,1.0127705,1.6433516,0.03792949,2.6292498,0.92262006,0.18123558,-0.13820514,2.2687314,0.081069104,1.7365748,1.8967934,-1.6744481,1.7197292,-1.4103308,-1.692627
C1=CONCNN1,5.359864,1.6029645,-1.6467901,-0.24045023,0.9259872,0.34574878,0.30148444,-1.7418188,-1.265415,-1.7511551,-0.54999036,0.054110594,-1.1676363,-1.3373591,-0.70583063,-1.0129967,1.0592695,-0.63707083,3.7812235,0.19585012,0.27906373,0.5516268,2.1948228,2.0504858,-0.3839207,0.64005464,0.5329138,-1.4214029,-1.6138405,-1.1614791
C1=CO1,1.5061716,2.6480484,-1.7051355,-1.715521,0.5366251,1.3008541,-0.9016078,-1.4214001,-1.008954,-1.4193252,1.4544622,-0.4144249,-1.5868349,-1.3915023,-0.12320893,-1.0764948,-0.41111016,-1.1177803,2.4925296,-1.6623297,0.38095725,-0.80119926,2.7390094,0.8138821,-1.7437527,-1.5568777,0.11391226,0.25719124,0.05766526,-1.1033391
C1=CC2COCC(C1)N2,2.9302702,-0.49324778,1.1896489,-0.7738711,0.51340157,0.86286455,-1.1184926,-1.6389769,1.18564,-1.7165143,1.9793409,4.335618,-1.4756625,-0.7628826,-1.6630224,-1.698757,-1.4741839,0.6877343,0.9826317,-1.2748506,-0.90434384,-0.14146161,0.36712134,1.8417099,-1.4804691,3.1105926,-0.013201556,-0.5320526,-0.11781241,-1.2524443
C1CC2CCC1CNC2,2.7313833,-0.9726512,1.5266316,0.27081344,1.060718,-0.09025849,-1.4610704,-1.4201491,2.7463882,-1.750451,-0.04221113,5.527395,-1.5128978,-1.08293,-1.5201935,-1.695598,-1.3742994,-1.0257595,2.5819764,-1.6201782,-0.7329128,0.30321938,0.24624981,1.9347452,-0.6840115,6.8802557,0.35363296,0.1475738,-1.5234561,-1.2303997
C1=CNNCN=C1,3.0709598,-1.2021033,-1.5082108,-1.0419741,0.57102966,-0.17056341,0.6935253,-1.4306118,-1.3672622,-1.7521579,1.9731026,-0.28994852,-1.2199208,-1.0371459,-1.2625729,0.123008065,0.51744354,-0.4502969,2.6482162,0.6064558,0.41492906,0.8597379,1.8478588,2.3442361,1.8169577,-0.070560105,1.498846,-0.878838,-1.6500229,-1.5426534
C1C2CC3CC(CC1O3)N2,-0.6760191,-1.6707289,1.7419127,-1.1811228,0.7295525,-0.8025423,-1.1422297,-1.5440992,2.545308,-1.6727111,4.1962976,5.853345,-1.2784842,-0.27221644,-1.6656994,-1.7142129,-1.658429,-0.39439276,0.95350885,-1.6614484,0.14461239,-0.6925568,-0.21249841,1.791495,-0.6849862,4.9939213,-0.1255202,1.235309,-1.1923922,-1.687858
C1=CCOC=CC1,2.0330663,1.704566,-1.4922866,-1.5116957,0.05306336,0.5003841,-1.0595517,-1.522655,-1.0292089,-1.6739918,0.7110491,0.5276263,-1.5043061,-0.71127737,-1.5944133,-1.5314051,-0.61025286,0.04004942,1.8989542,-1.5781511,0.2595732,0.23210765,1.3560827,1.8493621,-1.6561676,0.35746768,1.0249693,-0.75628704,1.160986,-0.9447062
C1CCN2CCCC(C1)C2,1.5494611,-1.5343013,1.7060059,-0.5938294,1.021941,-0.106936686,-1.4410135,-1.5158421,2.356477,-1.6736035,2.1501536,5.154435,-1.3736062,-1.0388057,-1.6122717,-1.7305233,-1.6011513,-0.017951936,1.7264202,-1.6768875,-0.4876188,-0.008540142,0.443235,2.4616735,-1.1244406,5.3330245,-0.6835476,0.93154114,-1.1237653,-1.5515773
C1CC2CC(N1)C1COC2O1,1.1301651,0.0275216,0.42439604,-1.252062,1.0422881,0.45475647,-0.46752286,-1.6552206,2.421689,-1.6883292,2.3856509,5.7417097,-1.4420236,-1.2728741,-1.4060757,-1.684829,-1.4614887,-1.1695576,1.461104,-1.6772649,-0.7054708,-0.9068018,0.14353104,0.8658214,-1.6711849,3.860229,-0.7215703,0.16506816,-1.0638939,-1.504365
C1CNN1,2.0545988,-1.2910182,-1.6381583,-0.9560653,1.8132917,-1.295382,0.17194344,-1.5626857,0.5471139,-1.7463102,2.6080031,1.5204294,-0.6403008,-1.1342708,-0.19572821,-1.266694,-0.7983747,-1.6934055,3.6275606,-1.2102696,0.8200398,0.7688391,3.1662424,2.038551,-0.22999032,1.8835024,0.5516087,-0.20591597,-1.6067476,-1.6862699
C1=NC=NCS1,-0.2609269,-1.4202597,0.015737606,-1.2330819,-1.593706,3.503752,0.790435,-1.7488267,0.9103899,-1.7179613,0.84874517,-1.2010834,-1.5677153,-1.4679048,-1.3063182,0.7098622,0.37004003,1.4788713,1.2213721,1.3955435,-0.6711266,-0.5248906,1.5818634,0.64114034,3.2385926,1.2856705,-1.7255825,1.5797697,-1.3722819,-1.3172455
C1=CSCCN=C1,1.9961611,-1.2199178,-1.2846797,-1.3743857,-0.8482757,1.9484249,0.16439627,-1.6139061,1.0101072,-1.7021735,0.5255991,-0.8985435,-1.3459002,-0.87695205,-1.5635808,-1.3512828,-0.862283,0.15839754,1.6314299,-1.1197217,0.20689368,0.2993586,2.7314034,1.8426627,0.71816385,-0.5909159,-1.6863891,0.9647787,-0.9305971,-1.2458568
C1=CC2CCC(O1)O2,1.5135418,-0.5325345,-0.7873851,-1.4586595,1.1396937,0.9309791,-0.7178358,-1.424238,1.9354312,-1.4286728,2.9559844,4.8301606,-1.4036517,-1.0866011,-1.348531,-1.6784308,-1.6103936,0.26727918,1.0109323,-1.7057309,-0.689701,-1.1226312,1.726086,1.3874772,-1.6999528,1.7810235,-0.93087506,0.20294029,-1.1820251,-1.5479542
C1=NN=COC1,2.0141125,0.49428877,0.02313334,-0.9541452,-0.8286921,1.3897403,1.288233,-1.6420465,-1.4443351,-1.7525284,2.186539,-0.51861846,-1.526723,-1.3311387,-1.6621544,0.90704775,2.200102,0.52164423,1.5275474,3.1779025,0.20632878,-0.2128614,0.5969365,0.20567696,0.3341287,-0.8691927,1.6233077,-1.2287312,-0.3580103,-1.5428052
[NH]1[NH][NH]1,2.2869735,-1.35547,-1.2726084,-1.3107399,-0.07382235,1.304548,0.103014775,-1.7462924,-1.4378843,-1.7553228,0.71286625,0.6680187,-0.65063876,-1.5759902,-1.6600611,1.1297123,1.517854,-1.2009373,3.707336,2.001151,0.33447158,0.51178014,1.1116984,-0.6393383,1.4049493,2.2220201,0.45168868,1.0796657,-1.0156332,-1.6512501
C1=CC2CCCC1CC2,2.7150257,-0.6450776,0.5218606,-0.8894095,0.998785,0.3124578,-1.5624312,-0.7522268,2.265592,-1.7405581,0.5867427,4.8025784,-1.5488621,-0.18860579,-1.6308279,-1.6761156,-1.4675081,-0.5890507,2.5845604,-1.6866018,-0.6703554,0.17851269,1.2837961,1.7117566,-1.3556868,5.398965,0.8292065,0.07567986,-1.0536557,-1.2037525
C1=CNCNN=C1,3.0801492,-1.2022914,-1.5082359,-1.0363969,0.5739642,-0.16121282,0.695999,-1.4299682,-1.3668683,-1.7521597,1.9614396,-0.28520444,-1.2182043,-1.0366459,-1.2617267,0.120068274,0.52317697,-0.43657413,2.6484375,0.60483354,0.41220197,0.8609934,1.847143,2.3484828,1.8210473,-0.07279341,1.4915235,-0.8805467,-1.6505431,-1.5413457
C1CC2CCC3CC1NC23,0.41303176,-1.5415424,1.99695,-0.82360876,0.97815955,-0.72802263,-1.4606773,-0.96029025,2.532841,-1.747627,2.513024,6.2627983,-1.4340634,0.6414513,-1.7083036,-1.6886227,-1.5571357,-0.21892796,2.001836,-1.710169,0.17751446,-0.025956493,-0.638754,2.2590823,0.66448486,7.119477,1.87211,0.60649526,-1.586138,-1.6566503
C1CCC2CC(C1)C2,-0.7071309,-1.5979464,1.5202491,-1.3027568,1.3512878,-0.55236566,-1.4254863,-1.2749834,3.0941603,-1.6523631,4.001448,6.6198235,-1.3156573,-0.8166464,-1.5733731,-1.7234608,-1.6974808,0.20778458,0.809981,-1.727001,-0.38873458,-0.81520677,-0.57828146,1.8257806,-1.4359573,5.1497736,-0.43506703,1.5255873,-1.4657589,-1.619316
C1=C2CCCCC1C2,2.3274698,-0.80754924,0.37361738,-0.99754035,1.0428183,0.2040108,-1.5461715,-0.78943104,2.4582324,-1.7432739,0.98025435,5.0919046,-1.5396088,-0.19096,-1.5904684,-1.6606884,-1.5231509,-0.6917879,2.2841706,-1.6787552,-0.70865184,0.1258379,1.2043158,1.5359122,-1.3696442,5.1899376,0.69672257,0.20706305,-1.1736611,-1.2180108
C1=CC2CCCC1NN2,5.101211,-0.19656391,0.30475876,0.4202839,1.049705,0.8100885,-1.597586,-1.3643419,1.6761864,-1.7538918,-0.595413,3.7502396,-1.5169864,0.025723463,-1.691817,-1.658062,-1.1376606,-0.071407445,2.8295035,-1.4251808,-0.7270951,0.78925073,1.9720306,2.6235628,-1.0030909,5.404499,1.1259727,-0.94228196,-1.1553508,-1.370478
C1=CC2CCC(C1)NN2,2.953201,-1.4884919,0.19177699,-0.94648576,0.6139276,0.7618041,-1.3536291,-1.6168084,1.3649064,-1.7165246,2.846036,3.819277,-1.3134046,-0.3091325,-1.646106,-1.6826384,-1.5811435,0.62852705,1.4466913,-1.369174,-0.6159248,0.2410301,1.3057423,2.807816,-0.6702844,3.3913658,-0.60890055,0.4053002,-1.1555328,-1.4668636
C1NCC2OCC1O2,3.8846426,2.049325,2.2622092,0.79660636,1.0761728,0.38237923,-1.2144232,-1.410707,2.3462918,-1.7507675,-1.0281028,6.0959907,-1.6203985,-1.2774767,-1.6944423,-1.6912351,-1.1083391,0.5440292,0.9478878,-1.5714931,-0.69396913,-0.5816331,-0.5368262,0.5297185,-1.6797147,5.0821595,1.7521521,-1.2587827,-1.4978696,-1.5269524
C1NNCO1,6.085737,3.742532,-1.4188218,-0.42033103,0.41527754,2.2823179,-1.2840599,-1.7315953,-0.7038282,-1.7256666,-1.4898033,1.8557268,-1.5936593,-1.5982809,-1.5368333,-1.4459773,1.1049645,0.19514838,3.7730913,-1.5934283,0.2547225,0.29154035,0.63480014,2.752733,-1.6527354,2.2611504,1.5150347,-1.289861,-1.6057658,-1.1573436
C1=CC2C=CC(C1)CNC2,0.27997112,-1.5074536,-0.8309473,-1.4303471,0.8852861,-0.18163404,-1.1491106,-1.4628959,1.4892247,-1.6766917,3.697892,4.669328,-1.2869827,-0.3702612,-1.246176,-1.6520909,-1.6693295,0.48017734,0.82421964,-1.6955699,-0.6366275,-0.33569822,0.3941538,2.6373856,-0.94433063,2.938134,-0.24764109,0.66471255,-1.5601473,-1.4860777
C1CC2CCC(C1)CNC2,0.7718912,-1.5097185,1.5637428,-0.8844733,1.009207,-0.17540726,-1.3352115,-1.4859633,2.4200094,-1.6980535,2.7936506,5.8754683,-1.3932918,-0.987699,-1.5134264,-1.7199428,-1.6406763,0.3761303,1.3183285,-1.7044159,-0.50518405,-0.55254054,-0.6404266,2.4561229,-0.9692429,5.304936,-0.26603284,0.9260125,-1.5995729,-1.562866
C1=NCCCSC1,3.2581987,-0.74125636,1.4269596,-0.46048352,-1.417445,3.2421794,-1.1636983,-1.71283,1.4375893,-1.7062916,-1.3985381,-1.0554076,-1.6655803,-1.227043,-1.6519883,-1.6263671,-0.41089848,1.9778959,1.6616454,-0.6696561,-0.1979198,0.416749,1.8696655,2.1512144,1.6924839,1.8253417,-1.7194573,0.9601368,-1.2050304,-0.5565001
